Date,SPY,QQQ,IWM,VIX,UUP,TLT,GLD,HYG,MOVE,USO,OVX
2018-04-19,238.26466369628906,156.7582550048828,141.70896911621094,15.960000038146973,19.717309951782227,95.85860443115234,127.5999984741211,56.82115173339844,51.099998474121094,110.16000366210938,29.360000610351562
2018-04-20,236.2442626953125,154.2772674560547,140.94776916503906,16.8799991607666,19.834375381469727,95.16766357421875,126.62999725341797,56.68260192871094,52.709999084472656,110.0,28.989999771118164
2018-04-23,236.20883178710938,153.8874969482422,140.73941040039062,16.34000015258789,19.959802627563477,95.19176483154297,125.62000274658203,56.53080749511719,52.790000915527344,111.36000061035156,28.969999313354492
2018-04-24,233.0277557373047,150.62704467773438,139.93295288085938,18.020000457763672,19.934717178344727,94.75791931152344,126.2300033569336,56.41861343383789,53.0,109.44000244140625,29.149999618530273
2018-04-25,233.60372924804688,150.8076934814453,139.72451782226562,17.84000015258789,20.01833724975586,94.12328338623047,125.41000366210938,56.42522430419922,55.20000076293945,109.76000213623047,28.15999984741211
2018-04-26,235.97842407226562,153.98257446289062,140.3678741455078,16.239999771118164,20.11031723022461,94.78203582763672,124.97000122070312,56.6231803894043,53.13999938964844,110.16000366210938,26.860000610351562
2018-04-27,236.199951171875,154.07762145996094,140.1685333251953,15.40999984741211,20.093591690063477,95.51310729980469,125.5,56.59679412841797,51.27000045776367,109.83999633789062,25.59000015258789
2018-04-30,234.3834686279297,152.98451232910156,138.9271697998047,15.930000305175781,20.177209854125977,95.68186950683594,124.58999633789062,56.55719757080078,50.349998474121094,110.4000015258789,28.280000686645508
2018-05-01,234.7999267578125,154.73350524902344,139.60679626464844,15.489999771118164,20.311004638671875,95.33724212646484,123.70999908447266,56.59897232055664,51.779998779296875,108.87999725341797,28.06999969482422
2018-05-02,233.22265625,153.82101440429688,140.1322479248047,15.970000267028809,20.402982711791992,95.2325439453125,123.6500015258789,56.57907485961914,49.04999923706055,109.36000061035156,27.31999969482422
2018-05-03,232.70870971679688,153.80197143554688,139.3711395263672,15.899999618530273,20.31936264038086,95.65929412841797,124.27999877929688,56.57246398925781,49.43000030517578,110.55999755859375,26.690000534057617
2018-05-04,235.7214813232422,156.72018432617188,141.11093139648438,14.770000457763672,20.344451904296875,95.80419921875,124.54000091552734,56.61219787597656,,112.72000122070312,26.170000076293945
2018-05-07,236.5189666748047,158.0225372314453,142.3069610595703,14.75,20.386259078979492,95.6512222290039,124.56999969482422,56.66523742675781,48.02000045776367,112.80000305175781,28.860000610351562
2018-05-08,236.5189666748047,157.86093139648438,143.0137939453125,14.710000038146973,20.461515426635742,95.56269073486328,124.58999633789062,56.57907485961914,48.81999969482422,112.4800033569336,26.760000228881836
2018-05-09,238.80519104003906,159.5814208984375,143.78396606445312,13.420000076293945,20.461515426635742,94.9909896850586,124.33000183105469,56.671875,49.369998931884766,114.95999908447266,26.709999084472656
