model_type,retrainer,exp_type,window,date_start,pre_retrain_f1,post_retrain_f1,f1_delta,in_stress_window
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,32,2019-08-07,0.3703,0.501,0.1307,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,39,2020-03-09,0.4578,0.3403,-0.1174,True
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,43,2020-07-08,0.3403,0.4426,0.1023,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,47,2020-11-04,0.4426,0.4691,0.0264,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,50,2021-02-05,0.4958,0.3656,-0.1302,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,54,2021-06-08,0.3656,0.3133,-0.0523,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,58,2021-10-06,0.3133,0.3291,0.0158,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,62,2022-02-04,0.3291,0.3551,0.0259,True
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,66,2022-06-07,0.3551,0.5299,0.1749,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,70,2022-10-06,0.5299,0.3638,-0.1661,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,74,2023-02-07,0.3638,0.2839,-0.0799,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,78,2023-06-08,0.2839,0.4395,0.1556,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,10,2017-10-04,0.3998,0.4643,0.0645,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,13,2018-01-04,0.4672,0.5179,0.0507,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,17,2018-05-07,0.5179,0.3787,-0.1392,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,21,2018-09-05,0.3787,0.3782,-0.0005,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,25,2019-01-07,0.3782,0.4128,0.0347,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,29,2019-05-08,0.4128,0.4784,0.0656,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,33,2019-09-06,0.4784,0.5557,0.0773,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,37,2020-01-07,0.5557,0.3666,-0.1891,True
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,41,2020-05-07,0.3666,0.4136,0.047,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,45,2020-09-04,0.4136,0.5095,0.0959,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,49,2021-01-06,0.5095,0.4178,-0.0917,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,53,2021-05-07,0.4178,0.3038,-0.1139,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,57,2021-09-07,0.3038,0.3719,0.0681,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,61,2022-01-05,0.3719,0.3441,-0.0278,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,65,2022-05-06,0.3441,0.4952,0.1511,True
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,69,2022-09-07,0.4952,0.3328,-0.1625,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,73,2023-01-06,0.3328,0.329,-0.0038,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,77,2023-05-09,0.329,0.4125,0.0835,False
lr,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,81,2023-09-08,0.4125,0.4212,0.0087,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,7,2017-07-06,0.5304,0.4568,-0.0736,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,11,2017-11-02,0.4568,0.5842,0.1274,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,16,2018-04-06,0.5428,0.4199,-0.1229,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,20,2018-08-06,0.4199,0.3927,-0.0272,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,24,2018-12-04,0.3927,0.3354,-0.0573,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,28,2019-04-08,0.3354,0.3395,0.0041,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,31,2019-07-09,0.3757,0.4442,0.0685,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,38,2020-02-06,0.5055,0.3715,-0.134,True
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,42,2020-06-08,0.3715,0.4094,0.0379,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,46,2020-10-06,0.4094,0.516,0.1066,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,50,2021-02-05,0.516,0.3656,-0.1504,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,54,2021-06-08,0.3656,0.3133,-0.0523,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,58,2021-10-06,0.3133,0.3291,0.0158,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,62,2022-02-04,0.3291,0.3551,0.0259,True
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,68,2022-08-08,0.3393,0.3441,0.0049,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,74,2023-02-07,0.4032,0.2839,-0.1193,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,78,2023-06-08,0.2839,0.4395,0.1556,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,8,2017-08-04,0.4925,0.3735,-0.119,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,12,2017-12-04,0.3735,0.5482,0.1747,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,16,2018-04-06,0.5482,0.4199,-0.1284,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,20,2018-08-06,0.4199,0.3927,-0.0272,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,24,2018-12-04,0.3927,0.3354,-0.0573,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,28,2019-04-08,0.3354,0.3703,0.0349,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,32,2019-08-07,0.3703,0.501,0.1307,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,39,2020-03-09,0.4578,0.3403,-0.1174,True
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,43,2020-07-08,0.3403,0.4426,0.1023,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,47,2020-11-04,0.4426,0.4691,0.0264,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,50,2021-02-05,0.4958,0.3656,-0.1302,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,54,2021-06-08,0.3656,0.3133,-0.0523,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,58,2021-10-06,0.3133,0.3291,0.0158,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,62,2022-02-04,0.3291,0.3551,0.0259,True
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,66,2022-06-07,0.3551,0.5299,0.1749,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,70,2022-10-06,0.5299,0.3638,-0.1661,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,74,2023-02-07,0.3638,0.2839,-0.0799,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,78,2023-06-08,0.2839,0.4395,0.1556,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,10,2017-10-04,0.3998,0.4643,0.0645,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,13,2018-01-04,0.4672,0.5179,0.0507,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,17,2018-05-07,0.5179,0.3787,-0.1392,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,21,2018-09-05,0.3787,0.3782,-0.0005,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,25,2019-01-07,0.3782,0.4128,0.0347,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,29,2019-05-08,0.4128,0.4784,0.0656,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,33,2019-09-06,0.4784,0.5557,0.0773,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,37,2020-01-07,0.5557,0.3666,-0.1891,True
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,41,2020-05-07,0.3666,0.4136,0.047,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,45,2020-09-04,0.4136,0.5095,0.0959,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,49,2021-01-06,0.5095,0.4178,-0.0917,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,53,2021-05-07,0.4178,0.3038,-0.1139,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,57,2021-09-07,0.3038,0.3719,0.0681,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,61,2022-01-05,0.3719,0.3441,-0.0278,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,65,2022-05-06,0.3441,0.4952,0.1511,True
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,69,2022-09-07,0.4952,0.3328,-0.1625,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,73,2023-01-06,0.3328,0.329,-0.0038,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,77,2023-05-09,0.329,0.4125,0.0835,False
lr,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,81,2023-09-08,0.4125,0.4212,0.0087,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,7,2017-07-06,0.5304,0.4568,-0.0736,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,11,2017-11-02,0.4568,0.5842,0.1274,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,15,2018-03-07,0.5842,0.3586,-0.2256,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,19,2018-07-06,0.3586,0.3543,-0.0043,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,23,2018-11-02,0.3543,0.2837,-0.0705,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,27,2019-03-08,0.2837,0.4132,0.1294,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,31,2019-07-09,0.4132,0.5469,0.1337,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,38,2020-02-06,0.4825,0.3528,-0.1296,True
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,42,2020-06-08,0.3528,0.4094,0.0565,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,46,2020-10-06,0.4094,0.516,0.1066,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,49,2021-01-06,0.5045,0.4178,-0.0867,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,53,2021-05-07,0.4178,0.3038,-0.1139,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,57,2021-09-07,0.3038,0.3641,0.0603,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,60,2021-12-06,0.3924,0.2171,-0.1753,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,64,2022-04-06,0.2171,0.4083,0.1912,True
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,68,2022-08-08,0.4083,0.3441,-0.0642,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,72,2022-12-06,0.3441,0.4266,0.0825,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,76,2023-04-10,0.4266,0.312,-0.1146,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,8,2017-08-04,0.4925,0.3735,-0.119,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,12,2017-12-04,0.3735,0.5482,0.1747,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,16,2018-04-06,0.5482,0.4199,-0.1284,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,20,2018-08-06,0.4199,0.3927,-0.0272,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,24,2018-12-04,0.3927,0.3354,-0.0573,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,28,2019-04-08,0.3354,0.3703,0.0349,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,32,2019-08-07,0.3703,0.501,0.1307,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,38,2020-02-06,0.54,0.3528,-0.1872,True
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,42,2020-06-08,0.3528,0.4094,0.0565,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,46,2020-10-06,0.4094,0.516,0.1066,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,50,2021-02-05,0.516,0.3656,-0.1504,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,54,2021-06-08,0.3656,0.3133,-0.0523,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,58,2021-10-06,0.3133,0.3291,0.0158,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,62,2022-02-04,0.3291,0.3551,0.0259,True
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,66,2022-06-07,0.3551,0.5299,0.1749,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,70,2022-10-06,0.5299,0.3638,-0.1661,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,74,2023-02-07,0.3638,0.2839,-0.0799,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,78,2023-06-08,0.2839,0.4395,0.1556,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,10,2017-10-04,0.3998,0.4643,0.0645,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,13,2018-01-04,0.4672,0.5179,0.0507,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,17,2018-05-07,0.5179,0.3787,-0.1392,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,21,2018-09-05,0.3787,0.3782,-0.0005,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,25,2019-01-07,0.3782,0.4128,0.0347,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,29,2019-05-08,0.4128,0.4784,0.0656,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,33,2019-09-06,0.4784,0.5557,0.0773,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,37,2020-01-07,0.5557,0.3666,-0.1891,True
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,41,2020-05-07,0.3666,0.4136,0.047,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,45,2020-09-04,0.4136,0.5095,0.0959,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,49,2021-01-06,0.5095,0.4178,-0.0917,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,53,2021-05-07,0.4178,0.3038,-0.1139,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,57,2021-09-07,0.3038,0.3719,0.0681,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,61,2022-01-05,0.3719,0.3441,-0.0278,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,65,2022-05-06,0.3441,0.4952,0.1511,True
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,69,2022-09-07,0.4952,0.3328,-0.1625,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,73,2023-01-06,0.3328,0.329,-0.0038,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,77,2023-05-09,0.329,0.4125,0.0835,False
lr,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,81,2023-09-08,0.4125,0.4212,0.0087,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,7,2017-07-06,0.5304,0.4568,-0.0736,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,11,2017-11-02,0.4568,0.5842,0.1274,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,15,2018-03-07,0.5842,0.3586,-0.2256,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,19,2018-07-06,0.3586,0.3543,-0.0043,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,23,2018-11-02,0.3543,0.2837,-0.0705,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,27,2019-03-08,0.2837,0.4132,0.1294,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,31,2019-07-09,0.4132,0.5469,0.1337,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,38,2020-02-06,0.4825,0.3528,-0.1296,True
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,42,2020-06-08,0.3528,0.4094,0.0565,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,46,2020-10-06,0.4094,0.516,0.1066,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,49,2021-01-06,0.5045,0.4178,-0.0867,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,53,2021-05-07,0.4178,0.3038,-0.1139,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,57,2021-09-07,0.3038,0.3641,0.0603,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,60,2021-12-06,0.3924,0.2171,-0.1753,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,64,2022-04-06,0.2171,0.4083,0.1912,True
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,68,2022-08-08,0.4083,0.3441,-0.0642,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,72,2022-12-06,0.3441,0.4266,0.0825,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,76,2023-04-10,0.4266,0.312,-0.1146,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_4,timeout_msm,8,2017-08-04,0.4925,0.3735,-0.119,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_4,timeout_msm,12,2017-12-04,0.3735,0.5482,0.1747,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_4,timeout_msm,16,2018-04-06,0.5482,0.4199,-0.1284,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_4,timeout_msm,20,2018-08-06,0.4199,0.3927,-0.0272,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_4,timeout_msm,24,2018-12-04,0.3927,0.3354,-0.0573,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_4,timeout_msm,28,2019-04-08,0.3354,0.3703,0.0349,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_4,timeout_msm,32,2019-08-07,0.3703,0.501,0.1307,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_4,timeout_msm,36,2019-12-05,0.501,0.3193,-0.1817,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_4,timeout_msm,40,2020-04-07,0.3193,0.5265,0.2072,True
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_4,timeout_msm,44,2020-08-06,0.5265,0.546,0.0195,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_4,timeout_msm,48,2020-12-04,0.546,0.4226,-0.1233,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_4,timeout_msm,52,2021-04-08,0.4226,0.2863,-0.1364,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_4,timeout_msm,56,2021-08-06,0.2863,0.4416,0.1554,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_4,timeout_msm,60,2021-12-06,0.4416,0.2171,-0.2245,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_4,timeout_msm,64,2022-04-06,0.2171,0.4083,0.1912,True
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_4,timeout_msm,68,2022-08-08,0.4083,0.3441,-0.0642,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_4,timeout_msm,72,2022-12-06,0.3441,0.4266,0.0825,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_4,timeout_msm,76,2023-04-10,0.4266,0.312,-0.1146,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_4,timeout_msm,80,2023-08-09,0.312,0.4545,0.1425,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_6,timeout_msm,10,2017-10-04,0.3998,0.4643,0.0645,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_6,timeout_msm,13,2018-01-04,0.4672,0.5179,0.0507,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_6,timeout_msm,17,2018-05-07,0.5179,0.3787,-0.1392,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_6,timeout_msm,21,2018-09-05,0.3787,0.3782,-0.0005,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_6,timeout_msm,25,2019-01-07,0.3782,0.4128,0.0347,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_6,timeout_msm,29,2019-05-08,0.4128,0.4784,0.0656,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_6,timeout_msm,33,2019-09-06,0.4784,0.5557,0.0773,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_6,timeout_msm,37,2020-01-07,0.5557,0.3666,-0.1891,True
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_6,timeout_msm,41,2020-05-07,0.3666,0.4136,0.047,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_6,timeout_msm,45,2020-09-04,0.4136,0.5095,0.0959,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_6,timeout_msm,49,2021-01-06,0.5095,0.4178,-0.0917,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_6,timeout_msm,53,2021-05-07,0.4178,0.3038,-0.1139,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_6,timeout_msm,57,2021-09-07,0.3038,0.3719,0.0681,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_6,timeout_msm,61,2022-01-05,0.3719,0.3441,-0.0278,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_6,timeout_msm,65,2022-05-06,0.3441,0.4952,0.1511,True
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_6,timeout_msm,69,2022-09-07,0.4952,0.3328,-0.1625,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_6,timeout_msm,73,2023-01-06,0.3328,0.329,-0.0038,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_6,timeout_msm,77,2023-05-09,0.329,0.4125,0.0835,False
lr,timeout_msm_tau_1_0.88_tau_2_0.75_lb_6,timeout_msm,81,2023-09-08,0.4125,0.4212,0.0087,False
lr,timeout_msm_tau_1_0.88_tau_2_0.78_lb_3,timeout_msm,7,2017-07-06,0.5304,0.4568,-0.0736,False
lr,timeout_msm_tau_1_0.88_tau_2_0.78_lb_3,timeout_msm,11,2017-11-02,0.4568,0.5842,0.1274,False
lr,timeout_msm_tau_1_0.88_tau_2_0.78_lb_3,timeout_msm,15,2018-03-07,0.5842,0.3586,-0.2256,False
lr,timeout_msm_tau_1_0.88_tau_2_0.78_lb_3,timeout_msm,19,2018-07-06,0.3586,0.3543,-0.0043,False
lr,timeout_msm_tau_1_0.88_tau_2_0.78_lb_3,timeout_msm,23,2018-11-02,0.3543,0.2837,-0.0705,False
lr,timeout_msm_tau_1_0.88_tau_2_0.78_lb_3,timeout_msm,27,2019-03-08,0.2837,0.4132,0.1294,False
lr,timeout_msm_tau_1_0.88_tau_2_0.78_lb_3,timeout_msm,31,2019-07-09,0.4132,0.5469,0.1337,False
lr,timeout_msm_tau_1_0.88_tau_2_0.78_lb_3,timeout_msm,38,2020-02-06,0.4825,0.3528,-0.1296,True
lr,timeout_msm_tau_1_0.88_tau_2_0.78_lb_3,timeout_msm,42,2020-06-08,0.3528,0.4094,0.0565,False
lr,timeout_msm_tau_1_0.88_tau_2_0.78_lb_3,timeout_msm,46,2020-10-06,0.4094,0.516,0.1066,False
lr,timeout_msm_tau_1_0.88_tau_2_0.78_lb_3,timeout_msm,49,2021-01-06,0.5045,0.4178,-0.0867,False
lr,timeout_msm_tau_1_0.88_tau_2_0.78_lb_3,timeout_msm,53,2021-05-07,0.4178,0.3038,-0.1139,False
lr,timeout_msm_tau_1_0.88_tau_2_0.78_lb_3,timeout_msm,57,2021-09-07,0.3038,0.3641,0.0603,False
lr,timeout_msm_tau_1_0.88_tau_2_0.78_lb_3,timeout_msm,60,2021-12-06,0.3924,0.2171,-0.1753,False
